symbol,company_name,industry,listing_date,ipo_age_days,liquidity_rank,top_1000_liquid,recent_ipo_overlay,history_sessions,scan_date,price_date,latest_open,latest_high,latest_low,latest_close,latest_volume,previous_close,return_20d,return_63d,return_126d,return_189d,return_252d,sma20,sma50,sma150,sma200,momentum_eligibility,vcp_eligibility,nr7,three_close_band_pct,atr14_pct,atr14_average_50_pct,atr_contraction,average_volume_20d,volume_ratio_20d,daily_close_position,daily_range,median_range_20d,distance_from_20d_high_pct,accumulation_day,volume_dry_up,gap_pct,gap_and_hold,daily_inside_bar,double_inside_bar,weekly_inside_bar,ipo_base_depth_pct,prior_20_high,ipo_base,ipo_momentum,ipo_breakout,resistance_price,resistance_touches,resistance_dispersion_pct,distance_to_resistance_pct,horizontal_resistance,pole_gain_pct,consolidation_sessions,consolidation_depth_pct,consolidation_volume_ratio,flags_pennants,rs_line_eligibility,rs_line_distance_from_high_pct,price_distance_from_high_pct,rs_high_before_price_high,history_status,series,isin,yahoo_symbol,median_traded_value_60d,weighted_momentum,rs_rating,is_high_rs,vcp_stars,vcp_trend_template,vcp_range_position,vcp_contracting_ranges,vcp_contracting_volatility,vcp_pivot_readiness,close,sma200_20d_ago,high_252,low_252,pct_below_high,pct_above_low,range_60_pct,range_30_pct,range_15_pct,atr_50_pct,atr_20_pct,atr_10_pct,pivot_55,distance_to_pivot_pct,avg_volume_10,avg_volume_50,volume_ratio,live_price,breakout_pct,is_breakout,quote_status,quote_timestamp,breakout_reason,benchmark_status
RELAXO,Relaxo Footwears Limited,,2011-06-17,5536.0,747,True,False,498,2026-08-13,2026-08-12,422.0,439.0,412.54998779296875,417.0,837534.0,421.6499938964844,10.419702565731171,44.59084910718622,12.383779468730104,-2.558712909145544,-4.049183422166691,410.6625030517578,388.582001953125,346.6105332438151,363.7571501159668,ELIGIBLE,ELIGIBLE,False,1.7865736707508992,3.4104141073302072,4.775026983892702,True,2853649.4,0.2934957602009553,0.1682423498408933,26.45001220703125,14.274993896484375,8.291183460506685,False,False,0.08300868222033131,False,False,False,False,36.03474856053279,454.70001220703125,False,False,False,429.5,2.0,1.629802095459837,2.910360884749709,False,17.99414705915996,13,11.070616424491032,0.11948866156214151,True,ELIGIBLE,15.546079428671474,20.722433460076044,False,COMPLETE,,,,,0.18991516270358066,69.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RELIANCE,Reliance Industries Limited,,1995-11-29,11215.0,3,True,False,499,2026-08-13,2026-08-12,1323.9000244140625,1329.0,1309.199951171875,1329.0,7901012.0,1323.9000244140625,2.5858741798533424,-0.0939306278816443,-8.457675634402396,-10.596980742310347,-3.521153283265299,1302.179998779297,1301.2100024414062,1358.41400390625,1400.536558227539,ELIGIBLE,ELIGIBLE,False,0.38522361899605445,1.6102324707923519,1.7639032303180222,True,12099609.45,0.6529972750484108,1.0,19.800048828125,20.10003662109375,1.255667145219046,False,False,0.0,False,False,False,False,8.4254499753373,1345.9000244140625,False,False,False,1354.2997337791624,4.0,1.4686335239553592,1.8681044637410988,True,5.433738456510762,18,7.1402016377683495,0.8463877501011816,False,ELIGIBLE,12.625483077846352,17.164366632503594,False,COMPLETE,,,,,-0.04552734183148266,31.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RELIGARE,Religare Enterprises Limited,,2007-11-21,6840.0,512,True,False,498,2026-08-13,2026-08-12,227.0500030517578,240.0500030517578,226.5,237.5,925815.0,227.35000610351562,-11.33097084634237,7.015729211042276,-10.37397307349648,-6.734731713151298,-4.560982851169504,251.2750015258789,254.11459991455078,236.8543999226888,239.6175503540039,ELIGIBLE,ELIGIBLE,False,4.464479271605096,3.4857145610608558,3.1892246463736753,False,959722.1,0.9646698768320539,0.8118079352441913,13.550003051757812,6.75,11.75924005729572,False,False,-0.13195647402851618,False,False,False,False,20.17857142857143,269.1499938964844,False,False,False,279.3999938964844,2.0,0.42949614647301876,14.996419045022606,False,19.203386622747786,20,15.846180517799919,0.8330085902293709,False,ELIGIBLE,16.125404823749758,15.178571428571427,False,COMPLETE,,,,,-0.015276458431465459,38.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RELTD,Ravindra Energy Limited,,2024-07-30,744.0,912,True,False,498,2026-08-13,2026-08-12,169.60000610351562,173.00999450683594,167.0,167.3000030517578,211904.0,168.99000549316406,-4.367211205571664,33.77579267373132,9.475196331340774,3.874336016237634,15.947058587767238,171.58549880981445,162.68917572021485,147.26007715861002,150.1833581161499,ELIGIBLE,ELIGIBLE,False,1.4528414855832525,3.896765140686593,5.616289798336036,True,235768.25,0.8987809003120649,0.04991735872912705,6.0099945068359375,6.215003967285156,6.796655681471971,False,False,0.3609684540641256,False,False,False,False,41.66830102837793,179.5,False,False,False,179.47999572753906,3.0,0.08357137288551886,6.786267531603454,False,45.36225570244925,18,9.732591209305362,0.18370523550653972,True,ELIGIBLE,9.081540745291147,14.838378391099896,False,COMPLETE,,,,,0.19369635256561657,70.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RENUKA,Shree Renuka Sugars Limited,,2005-10-31,7591.0,795,True,False,499,2026-08-13,2026-08-12,22.209999084472656,22.25,21.899999618530273,21.989999771118164,2750061.0,22.190000534057617,-2.4833680039422434,-9.13223521548704,-15.063730052035474,-22.186837958181282,-24.06767794786141,22.102000141143797,22.46779998779297,24.390933265686034,25.12319995880127,ELIGIBLE,ELIGIBLE,True,2.046388211110796,2.634314524382546,2.9208077728359614,True,3681594.0,0.7469756306643264,0.25714301284461666,0.35000038146972656,0.41499900817871094,4.681404152546885,False,False,0.09012415472611224,False,False,False,False,15.427883675179668,23.06999969482422,False,False,False,23.085000038146973,4.0,1.2129035253809357,4.743340979940947,True,4.012910145933279,20,6.8053737130150465,0.5919619506781261,False,ELIGIBLE,31.814820537518546,34.35820963845324,False,COMPLETE,,,,,-0.1591654327781045,13.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RHETAN,Rhetan TMT Limited,,2025-09-26,321.0,597,True,True,219,2026-08-13,2026-08-12,26.81999969482422,27.5,26.0,26.170000076293945,11996072.0,27.010000228881836,-13.20066199864961,-1.6535156857022115,2.5872200764031072,20.10095904881517,,29.9375,28.901599884033203,27.207933298746745,26.337749967575075,NOT ELIGIBLE,NOT ELIGIBLE,False,29.00266802870454,6.419565534115558,4.835845088820305,False,12254618.7,0.978902101621489,0.11333338419596355,1.5,0.7149991989135742,24.949811075662616,False,False,-0.7034451404944853,False,False,False,False,26.871233779468046,34.869998931884766,False,False,False,32.40999984741211,3.0,1.8821252654310154,19.25331626194506,False,22.68237572159666,5,25.437336402594866,2.6948115236647996,False,NOT ELIGIBLE,,,,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RHIM,RHI MAGNESITA INDIA LIMITED,,2012-03-12,5267.0,603,True,False,498,2026-08-13,2026-08-12,420.0,420.0,385.0,385.8999938964844,5130721.0,415.54998779296875,-4.950740419585131,-0.6180772526225287,-14.491468128841667,-15.907605354308817,-22.839620980163367,403.6199981689453,392.72100158691404,404.3536669921875,418.2812496948242,ELIGIBLE,ELIGIBLE,False,9.704589997240843,3.978640202990194,4.377097586852383,True,631800.55,8.120792234194793,0.025714111328125,35.0,11.625,10.877599562012847,False,False,1.0708729004338835,False,False,False,False,24.785940294192763,433.0,False,False,False,422.0500030517578,4.0,1.8836587209971385,8.565337967984851,False,14.40535282732316,16,11.478062865365185,0.2681753157125789,False,ELIGIBLE,25.71853064851291,25.169023506045352,False,COMPLETE,,,,,-0.10894969793711784,20.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RICOAUTO,Rico Auto Industries Limited,,2003-05-12,8494.0,430,True,False,499,2026-08-13,2026-08-12,143.0,145.44000244140625,124.91999816894531,127.98999786376953,8766179.0,144.19000244140625,1.6762000765727425,12.429727671353774,0.8589411542822889,48.65272953778186,88.40165402674877,140.3575008392334,137.18339996337892,124.50779973347981,120.93759975433349,ELIGIBLE,ELIGIBLE,False,12.657242634600042,6.7036477103832635,5.077922986710958,False,2793549.7,3.138007174169838,0.14961009042987095,20.520004272460938,7.19000244140625,18.988547747529875,False,False,-0.8253016306659866,False,False,False,False,31.451358132623298,157.99000549316406,False,False,False,142.0,3.0,0.4577421806227993,9.866198687486245,False,23.776613408182378,5,20.736044840699606,1.2256080620248984,False,ELIGIBLE,17.220734151528617,18.988547747529875,False,COMPLETE,,,,,0.3255455601230409,81.0,True,1.0,False,False,True,False,False,127.98999786376953,115.89339973449707,157.99000549316406,65.40713375710308,18.98854774752987,95.68201587777125,45.88181074903463,27.390751305907905,26.472948934480407,5.829517871017987,6.588404619601744,6.915383700611084,157.99000549316406,18.988547747529875,3553568.2,4195341.76,0.8470271084661289,132.5500030517578,-16.102285940174234,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot,COMPLETE
RIR,RIR Power Electronics Limited,,2026-07-16,28.0,,False,True,20,2026-08-13,2026-08-12,179.38999938964844,183.8000030517578,172.25,175.60000610351562,351257.0,176.1300048828125,,,,,,160.86900024414064,,,,NOT ELIGIBLE,NOT ELIGIBLE,False,11.50291048154924,3.8423372392372723,,False,,,0.29004374185042164,11.550003051757812,5.1450042724609375,5.5863213521063715,False,False,1.8509024109804262,False,True,False,False,17.038551269127737,,True,False,False,163.44000244140625,3.0,1.841651041283501,-7.440041287608751,False,1.2304975240036153,5,15.715904147012058,7.234753884177523,False,NOT ELIGIBLE,,,,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RISHABH,Rishabh Instruments Limited,,2023-09-11,1067.0,836,True,False,497,2026-08-13,2026-08-12,678.0,678.7999877929688,652.0,668.2999877929688,276906.0,678.8499755859375,4.021837178780152,39.99179822482388,50.43660843182924,79.9062762479741,136.47997017820725,641.4421661376953,608.4263360595703,490.88728088378906,468.50480224609373,ELIGIBLE,ELIGIBLE,False,1.5786305529960611,3.9289446705423816,4.544305295555478,True,187396.7,1.477646084482811,0.6082087767683692,26.79998779296875,23.088226571767507,2.856315730124449,False,False,-0.12520816329172346,False,False,False,False,29.792148596980038,687.9500122070312,False,False,False,688.2160888647845,2.0,0.695249849649029,2.8938732171558894,False,15.451562689687727,6,7.696781927099742,0.8436999884535509,True,ELIGIBLE,1.4100699142912725,3.2302689220684258,False,COMPLETE,,,,,0.6936129026153168,95.0,True,3.0,True,True,True,False,False,668.2999877929688,443.79345291137696,690.6084995263309,277.12061275848885,3.2302689220684244,141.158527018484,42.43421213100753,17.215126965366277,15.23450790737542,4.010218822275894,3.8111633606526056,4.129132967414642,690.6084995263309,3.2302689220684258,181659.6,219626.66,0.8271290926156233,667.2000122070312,-3.3895452105432877,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot,COMPLETE
RITES,RITES Limited,,2018-07-02,2964.0,763,True,False,499,2026-08-13,2026-08-12,226.74000549316406,227.8800048828125,222.5800018310547,223.5,325070.0,226.6699981689453,0.7364887258498154,6.455110639634243,-1.531114181128801,-7.736201291389921,-7.524530253110728,219.57012176513672,215.38647399902345,212.52732604980469,218.24576530456542,ELIGIBLE,ELIGIBLE,False,4.178969278698267,2.7887692005208518,3.0490847905702703,True,825338.5,0.39386263938977767,0.17358446022784527,5.3000030517578125,4.516461413203686,4.527981985113002,False,False,0.03088513027056372,False,False,False,False,18.917369022026158,234.10000610351562,False,False,False,215.64339948968154,3.0,1.6640496989887015,-3.643329927515075,False,11.477373676828972,20,10.72898645933353,0.0983755901952757,False,ELIGIBLE,13.935663953476698,17.86100590864889,False,COMPLETE,,,,,-0.00776324889272193,39.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RKFORGE,Ramkrishna Forgings Limited,,2004-05-05,8135.0,462,True,False,499,2026-08-13,2026-08-12,753.2000122070312,759.3499755859375,740.1500244140625,742.0,568328.0,751.3499755859375,31.677018633540378,29.279551218539023,30.89024953921127,36.8178942704396,28.602662493922626,647.2800079345703,600.0080041503907,563.646127726237,554.7063319396973,ELIGIBLE,ELIGIBLE,False,2.057859702214435,3.903060754446236,3.063332589575332,False,3135417.35,0.18126071797108603,0.09635314013961828,19.199951171875,22.17498779296875,2.8159790438768826,False,True,0.24622834647076708,False,True,True,False,30.56974779490013,763.5,False,False,False,587.5,5.0,1.7872340425531916,-26.29787234042553,False,27.55259426700394,5,9.842832274271448,0.5456347959401872,True,ELIGIBLE,1.099943247537372,2.8159790438768826,False,COMPLETE,,,,,0.3097398174813031,80.0,True,2.0,True,True,False,False,False,742.0,544.4493663024903,763.5,459.4101971519111,2.8159790438768817,61.511434574153824,44.02943504309306,38.805566211078784,34.04143832952256,2.707143284882497,3.541778811225994,3.9312661883002025,763.5,2.8159790438768826,2003331.6,1448716.48,1.3828320638693916,743.4500122070312,-2.6260625793017356,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot,COMPLETE
RMC,RMC Switchgears Limited,,2026-04-01,134.0,1400,False,True,93,2026-08-13,2026-08-12,287.8999938964844,319.0,285.04998779296875,302.20001220703125,232604.0,283.20001220703125,1.6994845748864895,-31.07537831146513,,,,289.7824981689453,301.85099853515624,,,NOT ELIGIBLE,NOT ELIGIBLE,False,17.920196967682188,8.9592971060814,5.892158940752027,False,107591.55,2.1619169906930424,0.5051551766603085,33.95001220703125,18.099990844726562,16.749307931947314,True,False,1.6595979826502294,False,True,False,False,40.952841604299365,363.0,False,False,False,325.0,3.0,1.7538499098557692,7.015380859375001,False,28.63134182178897,5,24.242424242424242,1.1058760292445786,False,NOT ELIGIBLE,,,,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RNBDENIMS,R&B Denims Limited,,2025-09-04,343.0,1575,False,True,235,2026-08-13,2026-08-12,8.819999694824219,9.09000015258789,8.819999694824219,8.920000076293945,129716.0,8.979999542236328,-9.625124825534126,-26.03648618631269,-84.45631921146376,-77.98255646930645,,9.234500074386597,9.983200035095216,25.112644290924074,29.258566489219664,NOT ELIGIBLE,NOT ELIGIBLE,False,1.5695105619429637,3.0909677909484823,4.750382404989994,True,205042.0,0.6326313633304396,0.3703711552861724,0.2700004577636719,0.26000022888183594,12.463194861501496,False,False,-1.7817355853925076,False,False,False,False,28.87096801483917,10.239999771118164,False,False,False,11.71500015258789,2.0,1.451131660944892,23.85830166358571,False,6.243271540233297,20,13.444552914373615,0.4429895820117938,False,NOT ELIGIBLE,,,,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
ROLEXRINGS,Rolex Rings Limited,,2021-08-09,1830.0,616,True,False,499,2026-08-13,2026-08-12,176.99000549316406,177.0,170.16000366210938,173.00999450683594,5764479.0,177.2899932861328,11.403728980723727,16.67790391902264,31.496530269622557,54.65271320208485,24.89892374428113,148.42249908447266,145.3526007080078,136.98653381347657,132.30935047149657,ELIGIBLE,ELIGIBLE,False,14.189101867015019,4.20702279278145,3.2615930988648913,False,6638169.05,0.8683838806425094,0.41666555125751226,6.839996337890625,5.9199981689453125,3.8833363850911455,False,False,-0.16920740274640744,False,True,False,False,25.24999830457899,180.0,False,False,False,143.0,3.0,1.216787058156687,-20.986010144640517,False,15.43354349959738,18,25.24999830457899,4.952333212824576,False,ELIGIBLE,2.271354193268401,3.8833363850911455,False,COMPLETE,,,,,0.28880795010806765,79.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
ROSSTECH,Rossell Techsys Limited,,2024-12-09 00:00:00,,,False,True,0,2026-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCAN INCOMPLETE,EQ,INE0OJW01016,ROSSTECH.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
ROUTE,ROUTE MOBILE LIMITED,,2020-09-21,2152.0,853,True,False,499,2026-08-13,2026-08-12,531.0499877929688,531.1500244140625,515.7000122070312,518.5499877929688,146149.0,530.0999755859375,-9.606377744922545,3.7314098894193126,-8.961033018748132,-21.858225659780175,-39.552584036614846,547.2339813232422,538.7798901367188,530.0993332926432,568.827352142334,ELIGIBLE,ELIGIBLE,False,3.2687325438330834,3.572181835744783,3.692948827472324,True,2006596.15,0.07283428705870885,0.18446429347418156,15.45001220703125,16.064058445672856,19.633895574935796,False,False,0.17921378056680037,False,False,False,False,22.870994011868838,645.2346937837214,False,False,False,543.1521728781265,4.0,1.9008505267923408,4.529519776160051,True,15.961768146066401,14,14.827239077123199,0.34935125837077824,False,ELIGIBLE,40.12065727706099,42.64185677243835,False,COMPLETE,,,,,-0.12581804587260906,18.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RPEL,Raghav Productivity Enhancers Limited,,2024-08-08,735.0,848,True,False,498,2026-08-13,2026-08-12,1304.5,1308.0,1272.9000244140625,1281.5999755859375,23103.0,1301.9000244140625,1.3122510344614646,55.381961197085246,68.46309694420694,28.55061599225919,106.4952315597314,1278.929998779297,1237.2769116210939,913.5644165039063,921.8160012817383,ELIGIBLE,ELIGIBLE,False,2.512490157271256,3.612672137452002,4.018197809224831,True,57244.2,0.40358673891852803,0.24786202915082822,35.0999755859375,45.9000244140625,6.575307627320898,False,False,0.19970623989409297,False,False,False,True,34.451555048293905,1371.800048828125,False,False,False,1329.9000244140625,3.0,0.4135649221018123,3.6318556238394994,True,20.605848100270062,18,9.230192364386793,0.3826086999153316,True,ELIGIBLE,4.347836797340759,6.575307627320898,False,COMPLETE,,,,,0.6285457337807361,93.0,True,3.0,False,True,True,True,False,1281.5999755859375,862.9741662597656,1371.800048828125,560.8282002900473,6.575307627320893,128.51917484233564,52.558920465125695,14.06004028614817,10.168791368866314,3.858563965936764,3.8494853778031475,3.7016232322973517,1371.800048828125,6.575307627320898,43493.3,97013.1,0.4483239892344436,1362.800048828125,-0.6560722903959926,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot,COMPLETE
RPOWER,Reliance Power Limited,,2008-02-11,6758.0,255,True,False,499,2026-08-13,2026-08-12,23.719999313354492,23.799999237060547,23.299999237060547,23.3799991607666,15262302.0,23.6200008392334,-3.904647619886814,-13.790566234261647,-17.84961379874965,-43.23865030282808,-48.18262474681764,23.924499893188475,25.118999938964844,26.348199996948242,29.41014995574951,ELIGIBLE,ELIGIBLE,False,2.4807525428800625,2.8137606386464484,3.8034199236603565,True,19362230.35,0.788251235736383,0.15999984741210938,0.5,0.5500001907348633,7.952757827169431,False,False,0.4233635502459254,False,False,False,False,21.428569111578405,25.399999618530273,False,False,False,25.399999618530273,3.0,0.826775570768455,7.952757827169431,False,3.1143324471160305,5,7.905138578306012,1.345840333673234,False,ELIGIBLE,52.086631123844526,54.021632522436946,False,COMPLETE,,,,,-0.27370404263383735,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
RPTECH,Rashi Peripherals Limited,,2024-02-14,911.0,402,True,False,499,2026-08-13,2026-08-12,890.5499877929688,890.5499877929688,845.0,848.0,186757.0,887.7999877929688,9.313567515307764,67.07713927596465,119.97405966277563,157.9859958952141,198.47778527656058,816.9350006103516,747.37400390625,525.0383345540365,478.45950057983396,ELIGIBLE,ELIGIBLE,False,5.742925967810289,5.451062040508918,4.922020656585441,False,620009.15,0.30121652236906504,0.06586170810045948,45.54998779296875,39.225006103515625,12.369537118639865,False,False,0.30975445345930996,False,False,False,False,46.54335214761816,967.7000122070312,False,False,False,806.5249938964844,4.0,1.6304471006380266,-5.142432834367789,False,22.928716805771753,5,7.107131608742148,0.5144991873807474,True,ELIGIBLE,5.349890445066462,12.369537118639865,False,COMPLETE,,,,,1.2211842387729592,98.0,True,3.0,True,True,True,False,False,848.0,429.50175064086915,967.7000122070312,275.6000061035156,12.369537118639862,207.6923008780669,87.0674724613215,32.5616455078125,30.321194278550962,4.721344857845667,4.943692189342571,5.821934825969191,967.7000122070312,12.369537118639865,844215.6,1630020.72,0.5179170973973877,864.9500122070312,-10.617959977664803,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot,COMPLETE
RRIL,RRIL Limited,,2026-04-20,115.0,1856,False,True,80,2026-08-13,2026-08-12,17.469999313354492,17.469999313354492,16.5,16.969999313354492,12002.0,16.8700008392334,-1.6801906818174506,-9.782031923602219,,,,17.195499992370607,18.131799964904786,,,NOT ELIGIBLE,NOT ELIGIBLE,False,1.7783000719410715,6.970285356804346,5.71646708159691,False,21041.25,0.570403374324244,0.4845357175863567,0.9699993133544922,0.9150009155273438,12.929710042880604,False,False,3.5566001438821493,False,False,False,False,25.534882656363557,19.489999771118164,False,False,False,20.799999237060547,3.0,1.3461480267652375,18.41346184706548,False,10.737846430632182,5,15.341199621505302,0.9829381288110612,False,NOT ELIGIBLE,,,,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE
